molecule,smiles,validity,unique,novelty
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ecf940>,CCC1(B(Cl)[B]F)CCC(CCN(C)C)C1C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ecf990>,COCC1OC(=O)OC(F)(F)C1Cl,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ecf9e0>,CC(=O)CCSC1[CH]CSCC1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ecf8a0>,CC1NCCN1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ecfa80>,C[CH]N(Br)[C@H](C#N)c1ccc[nH]1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ecfad0>,CO[C@@H]1NCO[ClH](=O)[C@@H]1F,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ecfa30>,CCCCC(C(C)[SiH](C)=O)[Si](C)(C)C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ecfb70>,CC1OCC(C)C(C)C(C2CCS2)OC(=O)O1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ecfbc0>,COOOCN(OOOC)OC(F)F,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ecfc10>,CCCS12CCOPB(OP(Cl)OC1)O2,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ecfb20>,C[Si](OC1OC1=O)O[Si](C)(C)C1(CC=O)CN1C=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ecfcb0>,CCOC(=O)OCC[C@@H](F)C#N,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ecfd00>,CCCS(=O)O[SH](=O)=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ecfd50>,C=C[C@H]1OCCO[C@H]1N(C)C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ecfc60>,CC[Si](P)C[Si]C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ecfdf0>,CCC1OC(=O)CCP(=S)(OC)O1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ecfda0>,CCCN(C)SC,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ecfe90>,COCC(=O)C1OOCB(C(C=O)P=[S]C)S1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ecfee0>,CC1CN(Cl)C(C)(CCCl)C(C)S1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ecfe40>,CCC1COC1(C)CF,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ecff80>,O=[N+]([O-])[C@@H]1CCC[C@@H]1O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ecff30>,COP[SiH](C)CN([O])CC[SiH]1CCCC1C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed1030>,CCCC(C)(C)[B]CCOC(=O)OCC(C#N)N(C)CC,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed10d0>,BC1(CN(C)C)CCC(=O)O1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed1120>,CCC(=O)C(C)[SiH]C(C)(C)C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed1080>,CCC(C#N)OS(=O)(=O)N(C)S(=O)(=O)C(C)C#N,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed11c0>,CCCCC1SCC2OOOC21,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed1170>,ClCBr,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed1260>,CCC1(PC[SiH](C)C)CC1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed12b0>,CCCCCCS(=O)(OC)(OC)C(C)SC,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed1210>,CSCC(C)PCCl,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed1350>,CCCOC(=O)OC(C)CCCCCN(C)CC,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed13a0>,C[SiH]N[SiH][SiH][SiH]P[O:9]F,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed13f0>,CC(C#N)C1(CCC[PH](C)=O)CCCC1C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed1440>,CCCCO[Al][Al]C[SiH]C[SiH][SiH]P,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed1490>,CCON[C@]1(COC)CS1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed14e0>,ClC1=CSC(=C2SC=CS2)S1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed1530>,COS(=O)(=O)C(Cl)SC,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed1580>,CCC1C(C)CC2CN1S(=O)(=O)O2,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed1300>,CC(=O)C12CC(=O)C(C#N)C1C2CS(C)(=O)=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed15d0>,COC1(C)C2CCCC1(C)C1C2CC12CCC2C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed1620>,COB(CSCCF)OCCSC,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed1670>,CCC(=O)N1C(C)CS(=O)(=O)C2OC(=O)CC21[CH][N]N[CH][S],0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed1710>,CCCCCN(SCCOC)C(C=O)CCSSC,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed1760>,CN(C)[C@]1(C)NCSCCS1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed16c0>,CCCO[B]OCCC,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed1800>,C[Si]CCCN(C[SiH](C)C)[SiH](C)C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed1850>,CO[SH](OC)OCCC(Cl)Cl,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed17b0>,CCCCC1([C]2NC(=O)C#S(OC)(OC)CO2)CC[CH]S1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed18f0>,CCCC(F)C(=O)N(C)C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed18a0>,CC([C]C#N)[CH][C]1[CH]C(N(C)C)=CN(C)[CH]1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed1990>,CCCCC(C#N)SC1CCCC[ClH]1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed19e0>,CCCCOC(=O)OC[B][SiH]C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed1940>,CC[Si](CC)(C([SiH2]C)C(C)C)[SiH](C)C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed1a80>,CN1SNc2ccc(C(S)(Br)Br)cc21,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed1ad0>,COC(C=O)CS(C)(=O)=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed1a30>,CCN(C)C(CN(C)OC)C(=O)N(C)S(C)(=O)=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed1b70>,CCO[SH](CN(C)CCOC)[Si]C[PH]=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ecf170>,CC1CCOC2CC3C(O1)SCC(=O)C3OC(=O)O2,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed1b20>,CCC(CCOCCCN(C)C(C)C(C)N(C)C)N(C)C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed1bc0>,CB[SiH2]P[SiH],0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed1cb0>,CCCC(CC1(OC=O)OC(=O)OCC1C)N(C)C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed1d00>,CC=C[C@@H](S)NCCCC=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed1d50>,CCC(=O)C(O[Si](C)(C)CCCSC)P(C)C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed1da0>,CCCOC(=O)OCCCN(CC)C(=O)COC,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed1df0>,CCN(C1CCC1(C)OC)C1(C)COO1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed1c10>,CCCC12CCC1(N(C)C)C2(CC(C)CCOC)N(C)C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed1e40>,CCONP=[PH](P)OC,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed1ee0>,C[SiH]CSCB[SiH3],0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed1f30>,CCC(Cl)(CC)C(C=O)CCCCS(C)(=O)=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed1e90>,COS(C)(C)OCCl,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed3030>,CCCCCC(C)C(CC=O)C(C)C#N,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed3080>,CC(C)OC(C#N)CCCC1(C=O)COC1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed30d0>,CCS(=O)(=O)CC(=O)OC(C)(C)C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed3120>,CCCSC1CCC(C)CCC(=O)O1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed3170>,CCCC(OC)OC(=O)N(CC(C)C)OC(=O)OC,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed1f80>,CC1COC1C=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed3210>,CC1CS(=O)(=O)CCC12OCC1CCOC12,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed31c0>,COC(C=O)CC1(C(=O)C(OC)C(C)N(C)C)CN(C)C1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed32b0>,CC1CCCC2OC(=O)CC(C1)C2Cl,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed3260>,C[ClH]N,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed3350>,COC(=O)C(=O)CCCSC[CH][SiH3],0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed33a0>,CCOCOC(=O)OBOC1CCCCO1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed33f0>,CC1C[CH]S[C@@H]1O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed3300>,COCCOc1c(N)c(OC(=O)O[Cl+])cc2c1CCCC2,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed3440>,CS(=O)CCCC=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed3490>,C#SC(=O)CF,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed3530>,Cc1c(NO)ccnc1[O],0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed3580>,CO[B]OP(OC)OP([Si][SiH])SC,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed34e0>,CCO[Si](C)C(CF)(COC(C)=O)C(=O)OCF,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed3620>,CC(OC(=O)OCC(F)F)N(C)C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed35d0>,[BH]CCS[Si](CC)C([SiH]C(C)CC)SCC,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed36c0>,CC1C[CH]CCC1O[B]Cl,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed3670>,CCC1C2(C)CC2S(=O)(=O)C(CC)CS1(=O)=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed3760>,CO[SH](SC)C1OS[SiH](C)S1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed37b0>,CCC(=O)C(C)CC1C2CCC1C(=O)O2,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed3710>,CC(=O)C1CC(N([Si])[CH]CC2CCOC2)C1C=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed3850>,CCCCCCCCOCCCC(CC)OC(=O)OC,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed38a0>,CBN(C)C1(CC)CCCC1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed38f0>,CCC([CH]O)B(OF)OCl,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed3800>,CC12[CH]CN(CC=O)C1CS(=O)(=O)C(=O)CC2,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed3990>,CC1CCOC1(CCC#N)CC(C=O)C=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed3940>,COOOC#N,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed3a30>,[B]C1C(OC)C2CS2(C=O)C(C)C12CCC2,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed3a80>,CCOC(=O)OCC(SCC)C(=O)OCC,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed39e0>,[B][B]N1CCSC([B]C)[B]C1C([B]CBCCC[B]C)O[B],0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed3b20>,CCO[Al](CC(=O)CCOC=O)OCC(C)CCCl,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed3b70>,COOSCS(=O)(=O)OS(C)(=O)=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed3ad0>,[CH]C1C(=O)N(C)CC(OC2COC(=O)OC2)CN1C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed3c10>,COS(=O)(=O)O[Si]Cl,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed3bc0>,CCCCCO,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed3cb0>,C[Si](C)COS(C)=[Al]=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed3c60>,CN[C@H]1[C@@H](c2ccccc2)SC[Si]1O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed3d50>,CN[C]1CCCC[C@H]2CC2=N1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed3d00>,CCC(C)OOCC[Si]1[Si]#[Si](CF)C1[C][Mg][SiH2],0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed3da0>,CC(CC1CNON[SiH2]1)C(=O)OP(C)[ClH]Cl,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed3e40>,COCCOCN1OCCOC=CC2=CC=C1OCCO2,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed3df0>,O=CCO,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed3ee0>,CO[Si][Si][SiH][Si](F)OC,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed3e90>,CCCN(COCCOC(=O)OC)[Si](C)(C)C[Cl+2][SiH][SiH][S],0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed3f30>,CCCCC(O[Si](OC(C)C)OS(C)=O)C(C)Cl,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed4030>,CCN(CCCC#N)S(=O)(=O)OS(C)(=O)=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed3f80>,COO[SiH]CCPCCOO[CH]CC(=O)OC=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed40d0>,CCCNCCC1(N(C=O)CCl)COCC1C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed4120>,COSCC(F)(F)C(=O)OC(C=O)SC=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed4170>,C/C(O)=N/c1nccnc1F,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed41c0>,COC(CCCC(C)C(=O)CCC=O)C(=O)Cl,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed4080>,C1=C(OC2CCCCC2)C=C1Pc1ccccc1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed4210>,CC1CN(C)CS(=O)(=O)C12C1CCC(C1)S2(=O)=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed4260>,CCS(=O)(=O)C1CCC(C2CCCC2)(N(C)C)CO1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed42b0>,CCC(COC(C#N)COC(=O)OC(C)C)CN(C)C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed4300>,CO,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed43a0>,CC1(CPOC(=O)C(=O)C#N)CC1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed43f0>,CNN1Sc2ccc1c(O[Si]O)c2,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed4350>,CN1C2C3C4CCC21C[N+]OC(C)(C)COC43,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed4440>,CCN1C(C2CC(=O)C(S(C)(=O)=O)C2)S1(=O)=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed4490>,COC(=O)OC(C)COC(=O)C1COC(=O)N1C(C)(C)CC#N,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed1c60>,CC(COC=O)OC1C2(C)COC(=O)OCC12N(C)C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed4580>,C=COC(C)[C@H]1COCCO1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed45d0>,C[PH](=O)Cc1csc(Cl)c1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed4530>,CC1C2CC(C)(OC(=O)OCC#N)C1(C(C)N(C)C)CO2,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed4620>,COCCl,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed46c0>,COCC(C)C(C)OC(=O)OCF,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed4710>,CCCCOC(=O)OC(CN(C)C)C(=O)OCCCOC,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed4760>,CC(=O)CC(=O)C1(C=O)CC(=O)COCC1C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed47b0>,CC1CCCCB(Cl)C#[PH]1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed4800>,CCOC(=O)OCC1CC(Cl)C(=O)N1C=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed4670>,COS(=O)(=O)C(F)(F)C(F)(F)C(C)(F)OCC=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed48a0>,COS(=O)(=O)OCC(F)(F)Br,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed48f0>,CCCCCOCOC(=O)OC(C#N)CC,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed4940>,CCN(O)C(SC(C)P)C(C)C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed4990>,CCCC(C)CCOC(=O)CCS(=O)(=O)C=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed49e0>,CC1(CCCS(C)(C)C)CCSCC1CC[C]=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed4850>,C[ClH]SSSC=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed4a80>,CSC1CC2C3CCCC1C2CC3,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed4ad0>,COC(=O)C1CCC(COCl)C1(C)C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed4b20>,COS(C)(OC)O[SiH2],0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed4a30>,COOSCS(C)=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed4bc0>,NC1=COC=C[C@H]1O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed4b70>,COS(=O)(=O)P,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed4c10>,CCCC(=O)N(C)SCl,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed4c60>,CC1C(=O)CCC1(S(C)(=O)=O)S(=O)(=O)C=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed4d00>,CN1C[Si](C)O[SiH][Mg][SiH3]1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed4d50>,COCCOCCOCCOc1cscc1C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed4da0>,CCC1OC2C(CS2(=O)=O)C(=O)C1C#N,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed4df0>,CSS(F)=S1CCCSCC1C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed4e40>,CCC(F)CC1CCCN(C(CC)C2CC2C)CC1=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed4cb0>,CCC1(C)CCC(C2C[Si](C3CCCC3=O)[CH]N2)C1C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed4e90>,CC1CN(C)C(=O)C2(CC1C)CC2S(=O)(=O)C=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed4f30>,CCCOC(=O)C1C2C1(C)C[SH]2(=O)F,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed4f80>,CC1CC(Cl)C[SiH2]CCl1Cl,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed7030>,CCCC[SH](CCC)SCC(C(C)C#N)C(C)CCC,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed7080>,CO[Si]Cc1ccc(CC(=O)CN=O)o1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed4ee0>,CC1CSCOC1C=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed70d0>,CCCN(CC=O)CC(=O)C(C=O)OC(=O)OC1CC1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed7120>,CC(=O)C12C(C=O)C(C=O)S(=O)(=O)C1(C)CN2C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed71c0>,C[SiH]CC[SiH]C[Si]=[SiH],0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed7210>,CCCC(=O)C(C)(C=O)CS(C)(=O)=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed7260>,CCC1=C(N=S)BCCN1C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed72b0>,CCC(CC)S(C=O)(CC)CCS(C)(=O)=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed7300>,CCN(Cl)C(C#N)C(C)SC=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed7170>,C1CO1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed7350>,CCC(C)OC,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed73f0>,CC1CCCC1N1CC(CS(C)(=O)=O)C1=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed73a0>,CC(=O)Cl,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed7490>,CO[SiH](CC(CCCCOP)CCPC)OC[P@],0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed74e0>,CCN1CC2CN(C1=O)C(C#N)C2OC=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed7440>,COOCCF,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed7530>,C=C[C][CH]SC,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed7580>,CCCC1(N(C)CCN[Si](OCC)(OCC)C(C)C)CC1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed75d0>,CC1COC(=O)CC(C#N)CS(=O)(=O)S1(=O)=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed7670>,CC1CC2(OC(=O)C(F)F)C(=O)CCC12,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed76c0>,CSCC(Cl)CN1OCC(F)(F)CC1(F)C#N,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ed7620>,COS(=O)(=O)CS(=O)(=O)CC1C(=O)C(C)NC1[N]F,0.406,0.984,0.976
