molecule,smiles,validity,unique,novelty
<rdkit.Chem.rdchem.Mol object at 0x7f8f301cb800>,CCCC1CC(C(=O)OC)C(C)(OC(=O)OC)C1,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301cb940>,CCCC(C)(C#N)CC1(COC)CC(C)S1(=O)=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301cb9e0>,CCC1(C)CCCC(CN(C)C=O)OC(=O)O1,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301cb990>,CCC(=O)C1(C)CCCC(C)C(C(=O)C#N)C1,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301cba80>,CCCCCC(C)(CC)C(C)(C)N(C)CC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301cbad0>,CCOC(=O)C1C2CC(C)C(C2C)C1(C)CC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301cbb20>,CCCC(C=O)C(C)(C#N)CC1CC1C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301cbb70>,CCC(CC(C)(C)C)C(CC)C(C)(C)C(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301cbbc0>,CCC(=O)C(CC)CCCOC(C)C=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301cbc10>,CCCCC(=O)OCCC(C)CCCC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301cbc60>,CCCCCCCC(CC(CC)C(C)CCC)C(=O)OC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301cba30>,CCC(C)C1(C)OC(=O)OCC(C#N)(OC)C1C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301cbcb0>,CC(=O)C(C)C(C)C(C)(C)C(C)S(=O)(=O)C=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301cbd50>,CC(=O)CC(CC=O)C(CC(C)=O)C(C)=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301cbda0>,COCCCCC(C)S(=O)(=O)OC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301cbdf0>,CCC(C)(C)CCCCCC(=O)CCCC#N,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301cbe40>,CCC(C)COC(=O)C(C)(C=O)CCC(C)=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301cbd00>,CCCC1(CN(C)CC)CC(C)OCC1(C)CN(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301cbee0>,CN(C=O)C1COC(=O)OCC2CC1(C)CCO2,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301cbe90>,CCOC(=O)OCC(C)CCC(C#N)C(=O)N(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301cbf80>,CCC(C)CC(C#N)CCS(=O)(=O)C(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301cf030>,CC(C)OC(=O)C1CCC(=O)C12CCCC2C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301cbf30>,CC1CC2CCCC(C1)C2(C#N)O[Si](C)(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301cf080>,CC(=O)CCC12CC(OC(C)=O)CC1C1C(C)CCC1C2,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301cf120>,CCC1CC(C)C2(C(C)CC)CCCC12OC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301cf170>,CCCCOC(=O)OCCC(C)N(C)CC(C)OC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301cf1c0>,CC1CCC(CC2C(C)C(C)C2C)C1,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301cf210>,CCCCCCCC(CC)C(CC#N)C(C)=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301cf0d0>,CC1COC(=O)OC2CC(C)(C(=O)N(C)C)C(N(C)C)C12,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301cf260>,CCC1C(N(C)C)CN(C)C(C)CC12OC(=O)OC2C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301cf300>,CCCC(C(C)C)C(C=O)C(CC)C(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301cf2b0>,CC1CCC2C(CCC3(C)CCCC23)C(CC=O)C1C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301cf3a0>,CCCC(CC)CCC(=O)C(=O)OCC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301cf350>,CCC(C)C(=O)C(CC(C)C)C(=O)C(C)C#N,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301cf3f0>,CC(C)CC(C)C(=O)OC12CC(C)CC(CC(C)C1)C2,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301cf490>,CCC1CS(=O)(=O)CC2CCC(C#N)C12C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301cf4e0>,CC1CCC(C#N)CC2CC(=O)C(C)(C)C2C1,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301cf440>,COC(C)C1(C)CCC(S(=O)(=O)OC)COC(=O)O1,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301cf580>,CCC1CC2OC(=O)OC2(CCOC)C1C#N,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301cf5d0>,CCCCCCCCC(=O)CC(=O)CC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301cf620>,CCCCCCS(=O)(=O)C(C=O)CCCCOC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301cf530>,CC(=O)OC(C)C1(C)CC2(CC2)S(=O)(=O)C1C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301cf6c0>,CCOC(=O)OC(CC(OC)C(C)=O)OC(C)=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301cf710>,COCCCC(C=O)CC(C)C(C)CC(C)(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301cf670>,CCCOC1CC2(C)CC(=O)C2C1S(C)(=O)=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301cf760>,CCCCC(C)CC1CN(C)C(S(C)(=O)=O)C1=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301cf800>,CCCCC(=O)CCCC(OC(C)=O)C(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301cf7b0>,CCCC(CN(C)C)C(OC)(OC(=O)OCC)C(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301cf8a0>,CCCCC(C)(CC)CCCC(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301cf8f0>,CCOC(=O)OC(C)C(C)C(CN(C)CC)OC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301cf940>,CC(=O)CC1C(=O)CC(=O)OCCS1(=O)=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301cf990>,COS(=O)CCCC1CCC(C)(C)C1(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301cf9e0>,CC(=O)CC(C)(SC(C)(C)C)C(C)=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301cfa30>,CCOS(=O)(=O)CCOC(=O)CC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301cf850>,CC1CC2CCC2C(S(=O)(=O)C(C)C)OC1=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301cfad0>,CC(C)C12CCCOC1C2(C)S(=O)(=O)C=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301cfa80>,CCCCCCC(C(=O)OCC(C)(F)F)C(C)(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301cfb70>,CC1(C)CCCC1(C#N)CS(=O)(=O)CCC=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301cfbc0>,COC(CC1CC1C(C)=O)S(=O)(=O)C(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301cfc10>,CCCOC(=O)OC(C)CC(C)C(=O)OCC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301cfb20>,CN(C)CCC1CC(C)(N(C)C)C2CC1OC(=O)O2,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301cfcb0>,CCCCCCCCC(CC=O)C(=O)Cl,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301cfd00>,COC(=O)C1CCCC(CC(C)(C)C)C1,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301cfd50>,CC1CC(=O)C(CCl)C1C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301cfda0>,COC(=O)CCC(=O)CC1CCC1,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301cfc60>,CCN(C)C1C(CN(C)C)C1OC(=O)OCC(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301cfe40>,CCC(CCC=O)(C(=O)OC)C(=O)OC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301cfe90>,CCCC1(C)CCC(=O)CC(C(=O)OC)C1C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301cfee0>,CCC1C2CCC2C(C#N)CC1(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301cfdf0>,CCC(C)C1CCCCCC(C)(C)CS1(=O)=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301cff30>,CC1OCC(OC(=O)ON2C(=O)CCC2=O)C1C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301c5030>,CCCCCS(=O)(=O)C(C)CCCCC#N,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301c5080>,CCCCCCCCC(CCC)CCOC(=O)OC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301c82b0>,COCCS(=O)(=O)C(C)(C)C(=O)C1CC(C)C1=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301c5120>,CC1CCC(C(C)C2CC2)CCC(C=O)C1,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301c5170>,CCC(C)CCCC(C)(CC(C)C)CC(C)N(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301c51c0>,CN(C)C1C2COC(=O)OCCC1(C)N(C)C2,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301c50d0>,CSCCCC1COCC1Cl,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301c5260>,CCOC1COC(=O)OC(C2CN2C)C1=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301c52b0>,CCCC(C)C(=O)CCCCC(C)(C)C#N,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301c5300>,CCCCCCCCCOC(=O)OCCCCCCCC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301c5350>,CCCCCCC(CC)CCCC(C)C(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301c53a0>,CCC1(CC#N)C(C)CCS(=O)(=O)C1C=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301c53f0>,CC1CC2C(C1)C1C3CCC(C3)C21,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301c5440>,CC(=O)C1CCC2(C)CCC(C(C)C1C)N2C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301c5490>,C#C[C]1CSC=C[C@H]1[N+](=O)[O-],0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301c5210>,COC1(CN(C)C)OC(=O)OC2(C)C(C)CCC12,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301c5530>,CCC(C=O)(CCC#N)CC(C)C(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301c5580>,CCCCCC(CCN(C)C)OC(=O)OCC(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301c55d0>,CCCCC(C)CCC(C)(C=O)CC(C)C#N,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301c5620>,CCCC(=O)C(C)CCC(CCCCC=O)OC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301c54e0>,CC(=O)C(C)(CC=O)S(=O)(=O)C(C)C=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301c5670>,CCC(C)CCCCCCCC(CC)C(=O)OC(C)(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301c5710>,CCCCCC(=O)CS(=O)(=O)C(CCC)CCC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301c56c0>,CC1CC(=O)OC1(CC1CCS1(=O)=O)C(C)N(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301c57b0>,CCCCC(C)(CCCC(=O)OC)CC(C)C=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301c5800>,CCCCCCC(C)C(CCC)CC(C)CCC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301c5760>,CCCC(C)C(C)(N(C)C)C1(C)OC(=O)OC1CC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301c58a0>,CCCCC(CC(C)CC=O)C(C)(C)C(C)CC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301c58f0>,CCS(C)(CC)C(C(C)(C)C)C(C)(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301c5850>,CCC(CC(=O)C(C)C)C(=O)S(=O)(=O)C=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301c5990>,CCC(C=O)C1CCC2(CC)C(C)C12C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301c59e0>,CC1CCC(C2(C)CCCC2)CC1(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301c5940>,CCCC(=O)C(C)CC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301c5a80>,CCOC(=O)C1(CC)CC2OC(=O)OC2C1C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301c5ad0>,CCCCCC(C(C)CC)C(C=O)CC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301c5b20>,CCCS(=O)(=O)CCC(=O)CC(C)(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301c5b70>,CCCC(C)(C=O)CC(C)(C)C1CCCOC1,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301c5a30>,COC1(C2COC(=O)O2)CCCC(C=O)N(C)C1C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301c5c10>,CCCOC(=O)OC(CCC(CC)N(C)C)CN(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301c5c60>,CC(C)CC1(C)CCC(C)C(C)S1,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301c5cb0>,CC1CCOC(=O)OC2CCCC2C1CCN(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301c5d00>,CCCC1C(C=O)C(C)C1(C)C(C)C=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301c5d50>,COC1(C(C)C=O)COC(=O)OCC1C(C)C#N,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301c5da0>,COC1CN2CC3(C)OC(=O)OC3CC2C1C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301c5df0>,CC(C#N)CCC(C)CCCS(C)(=O)=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301c5e40>,CCCC(CCC(=O)C(C)CC#N)C(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301c5e90>,CCOC(=O)C1C2OC(=O)OC2CN1C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301c5bc0>,CC1CC1C(C)C1N(C)CCC(C)(C)CS1(=O)=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301c5f30>,CC1CC2C(C1)C2(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301c5ee0>,CCCCCS(=O)(=O)C(=O)C(C=O)(C=O)CC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301cc030>,CC(C)C(C)OCCOC(=O)OCCCCN(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301cc080>,CCCC(C=O)CC(CCCC#N)C(C)CC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301c5f80>,CC(=O)S(=O)(=O)CCS(=O)(=O)C(C)CC(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301cc120>,CCCCC(C)C[Si](C)(C)C1CCCCC1,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301cc170>,CCCC(C)OC(=O)OC1OCC(C)(C)C1C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301cc1c0>,CCC1CC(C)(C=O)CC1CS(=O)(=O)CC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301cc210>,CCC(CCCCCC(C)C(C)C)CCC(=O)OC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301cc0d0>,CCN(C)C1CC1C1CCC(C)(CC=O)S1(=O)=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301cc260>,CCC(CC)(CC(C#N)N(C)C)OC(=O)OCCN(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301cc2b0>,CCN(C)C(=O)C(=O)C1OC(=O)OC(C)C1=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301cc350>,CCCOC(=O)OCOCCCC(C)N(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301cc300>,CC(C)COC(=O)CC1CCC(C2CCC(=O)O2)C1C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301cc3f0>,CCCC(C=O)CC(C)(C#N)C(C=O)CCC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301cc440>,CCCC1CCC(C)CC(N(C)C)COC(=O)O1,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301cc490>,CCC1(C)CC1CCCC(C)C(=O)OC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301cc4e0>,CCCCC(C)CC(C)CC(=O)OCC(C)=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301cc530>,CCCC1CC2CCCCC1(C)C2,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301cc580>,CCCCCC(CC)CC(=O)OC(CC)C(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301cc3a0>,CC1CN(C)C2CC(=O)C(COC(=O)O1)C2=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301cc620>,CCCCC(C)OOC(C)Cl,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301cc670>,CCOC(=O)OCCCC(C)CC(C)C(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301cc6c0>,COC(=O)C12CCC3C(=O)C(CCC1C)CC32,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301cc710>,CCCCC(C)CC(C#N)SC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301cc760>,CCCCC(C)(C#N)C(C=O)C(C)C(F)(F)F,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301cc5d0>,CC(C1C2CCOC(=O)OCCN(C2)C1C)N(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301cc800>,COC(=O)OC(C)CC(CC#N)C(C)(C)C=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301cc850>,CCCC(C)CC(C)C(C)C(C)(CC)C(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301cc8a0>,CCC(CC(C)CC(C)OC(C)=O)C(C)(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301cc8f0>,CCC1OCC(C23CCC(C)C2OC(=O)O3)C1C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301cc940>,CCC1COC(=O)OCC(OC)C(N(C)C=O)C1C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301cc990>,CCC(C(C)=O)C(CCC(C)=O)C(=O)OC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301cc9e0>,CCCC12CCC1CCC(=O)S(=O)(=O)C2=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301cca30>,CCC1C(=O)CC(C2(C=O)CCC2)C1=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301cc7b0>,COCCCS(=O)(=O)C12CCCC3(CCC3)C1C2,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301ccad0>,COCOC(=O)OCC(C)C(C)N(C)CC#N,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301ccb20>,COB1CCCCCCC(CC(=O)OC)CO1,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301cca80>,COC(=O)C(C)C(CCC#N)CCCCCC(F)(F)F,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301ccbc0>,CCC(Cl)S(=O)(=O)CC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301ccc10>,COC(=O)CCCCCC(CC=O)C(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301ccb70>,CC(C)COC(=O)OC(C#N)(C#N)C(C)CN(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301cccb0>,CCC(C)CC(C)C(C)(CC=O)S(C)(=O)=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301ccd00>,CCC(C)CC12CCCC34CCC(CC31)C42,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301ccd50>,COC1C(=O)CC2CCCC(C(C)=O)C2C1C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301ccda0>,CCC(=O)C1(C(C#N)C=O)CCCCC(C)C1,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301ccc60>,CC(C)C1CCC(C)(C(C)C)C1S(C)(=O)=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301cce40>,CCCC(C(=O)OC(C)C)C(=O)OC(C)CC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301cce90>,CCC1(C)CCC2C3CCCCOC3C21,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301ccee0>,COC(C)CCC(C)OC(=O)OCCC=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301ccf30>,CC1CCC(C)C1OCCC(C)(C)C(C)C=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301ccf80>,CC(C)C(C)CS(=O)(=O)CCCCC=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301ce030>,CCC1CCC(CC)C2C3CCC(C1C#N)C32,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301ccdf0>,CC1C2(C)C3CC4CC(C)(C)C1(C)CC3(C)C2C4(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301ce0d0>,CC1CC2CC3C(C(=O)CC#N)C3C2C1,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301ce120>,CCCC(C#N)CCOC(=O)OC(CC)CN(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301ce080>,CC(=O)OC(C)(C(C)C)C1(C)C(C)C1(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301ce1c0>,CO[C@@H]1C=COC=C1c1ccccc1,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301ce210>,CCCCCCCCCCCCCC(=O)OC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301ce170>,COCC1(C)CS(=O)(=O)C(C(C)(C)C#N)C1C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301ce260>,CC(C#N)CS(=O)(=O)CCCC(C)S(C)(=O)=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301ce2b0>,CC1OCC1CC(C1OC(=O)OC(C)C1C)N(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301ce350>,CCS(=O)(=O)CCN(C)CC(C)CCCC(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301ce3a0>,COC(=O)CCCCCCCCCCC(C)=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301ce300>,CCC(OC(=O)OC)C(C)CCCC(CN(C)C)N(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301ce3f0>,CCCN(C)C(C)COC(=O)OCC(C(C)C)N(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301ce490>,CCCCCC(=O)CC(CC)CCC(=O)OC,0.996,1.0,0.938
